timestep,hour_of_day,day,p_load_mw,p_solar_mw,p_battery_mw,p_grid_mw,soc,v_min,v_max,v_mean,line_loading_max,v_severity,n_buses_below_090,renewable_pct,converged,blackout,severity,p_load_lag_1h,p_load_lag_3h,p_solar_lag_1h,soc_lag_1h,load_rolling_avg_6h,solar_rolling_avg_6h,v_min_rolling_min_6h,soc_rate_of_change,load_rate_of_change,load_solar_diff,grid_stress_index,solar_load_ratio,soc_deficit,v_violation_margin,net_power_balance,is_night,blackout_prob_ml,blackout_pred_ml,in_test_window,prediction_correct
445,13,18,3.339935,0.957075,0.0,2.38286,0.1,0.939708,1.0,0.973683,0.0002,0.0,0,28.66,1,0,0,3.335622,3.297626,0.72776,0.1,3.2618604999999996,0.3573305,0.923747,0.0,0.004313000000000233,2.38286,0.7735009589502019,0.2865548920697881,0.9,0.019707999999999948,-2.38286,0,0.00102,0,0,1
446,14,18,3.3061,1.242813,0.0,2.063287,0.1,0.94415,1.009523,0.979312,0.0001,0.0,0,37.59,1,0,0,3.339935,3.347586,0.957075,0.1,3.3196773333333334,0.564466,0.923747,0.0,-0.03383500000000028,2.063287,0.7228420684163303,0.3759150128807317,0.9,0.024150000000000005,-2.063287,0,7.5e-05,0,0,1
447,15,18,3.339735,1.685687,0.0,1.654049,0.1,0.948686,1.035275,0.986361,0.0001,0.0,0,50.47,1,0,0,3.3061,3.335622,1.242813,0.1,3.3277673333333335,0.8454138333333333,0.927863,0.0,0.033635000000000304,1.6540480000000002,0.6520476803499328,0.5047366019350031,0.9,0.02868599999999999,-1.6540480000000002,0,3e-06,0,0,1
448,16,18,3.416124,1.699821,0.0,1.716303,0.1,0.947121,1.034482,0.985568,0.0001,0.0,0,49.76,1,0,0,3.339735,3.339935,1.685687,0.1,3.3475170000000003,1.1163171666666667,0.931488,0.0,0.07638899999999982,1.716303,0.6565461186630777,0.49758747118445606,0.9,0.02712099999999995,-1.716303,0,0.0,0,0,1
449,17,18,3.415271,1.554393,0.0,1.860878,0.1,0.945445,1.026002,0.983177,0.0001,0.0,0,45.51,1,0,0,3.416124,3.3061,1.699821,0.1,3.3587978333333326,1.3112581666666667,0.936705,0.0,-0.0008529999999997706,1.8608780000000003,0.6807075820995964,0.4551300745592151,0.9,0.02544499999999994,-1.8608780000000003,0,0.0,0,0,1
450,18,18,3.604302,1.198645,0.0,2.405657,0.1,0.93674,1.000229,0.974436,0.0002,0.0,0,33.26,1,0,0,3.415271,3.339735,1.554393,0.1,3.4035778333333333,1.3897389999999998,0.93674,0.0,0.18903099999999995,2.405657,0.7569599742036788,0.3325594435318007,0.9,0.016739999999999977,-2.405657,0,0.0,0,0,1
451,19,18,3.556969,1.395193,0.0,2.161776,0.1,0.940292,1.013414,0.978547,0.0001,0.0,0,39.22,1,0,0,3.604302,3.416124,1.198645,0.1,3.4397501666666668,1.4627586666666668,0.93674,0.0,-0.04733300000000007,2.161776,0.7199549576043069,0.3922419924823656,0.9,0.020291999999999977,-2.161776,0,9.4e-05,0,0,1
452,20,18,3.453903,0.629056,0.0,2.824846,0.1,0.932559,1.0,0.96578,0.0002,0.0,0,18.21,1,0,0,3.556969,3.415271,1.395193,0.1,3.4643840000000004,1.3604658333333335,0.932559,0.0,-0.1030660000000001,2.824847,0.8383967231942576,0.18212897636992803,0.9,0.012558999999999987,-2.824847,0,1.1e-05,0,0,1
453,21,18,3.366739,0.455577,0.0,2.911162,0.1,0.932089,1.0,0.963507,0.0002,0.0,0,13.53,1,0,0,3.453903,3.604302,0.629056,0.1,3.4688846666666664,1.1554475,0.932089,0.0,-0.08716400000000002,2.911162,0.859488983624944,0.13531695349210215,0.9,0.012088999999999905,-2.911162,1,0.005647,0,0,1
454,22,18,3.082071,0.043995,0.0,3.038076,0.1,0.932324,1.0,0.958796,0.0002,0.0,0,1.43,1,0,0,3.366739,3.556969,0.455577,0.1,3.4132091666666664,0.8794764999999999,0.932089,0.0,-0.2846679999999999,3.038076,0.9025437673844774,0.014274488071660882,0.9,0.012324000000000002,-3.038076,1,0.005953,0,0,1
455,23,18,2.532614,0.0,0.0,2.532614,0.1,0.942289,1.0,0.96572,0.0001,0.0,0,0.0,1,0,0,3.082071,3.453903,0.043995,0.1,3.266099666666667,0.6204109999999999,0.932089,0.0,-0.5494569999999999,2.532614,0.8605755047106326,0.0,0.9,0.022289000000000003,-2.532614,1,0.011724,0,0,1
456,0,19,2.014269,0.0,0.0,2.014269,0.1,0.954597,1.0,0.973013,0.0001,0.0,0,0.0,1,0,0,2.532614,3.366739,0.0,0.1,3.0010941666666664,0.4206368333333333,0.932089,0.0,-0.5183450000000001,2.014269,0.8140663077613279,0.0,0.9,0.03459699999999999,-2.014269,1,5e-05,0,0,1
457,1,19,1.74728,0.0,0.0,1.74728,0.1,0.960829,1.0,0.97671,0.0001,0.0,0,0.0,1,0,0,2.014269,3.082071,0.0,0.1,2.699479333333333,0.18810466666666667,0.932089,0.0,-0.26698900000000014,1.74728,0.7901103633916554,0.0,0.9,0.040829000000000004,-1.74728,1,5.1e-05,0,0,1
458,2,19,1.649407,0.0,0.0,1.649407,0.1,0.963096,1.0,0.978056,0.0001,0.0,0,0.0,1,0,0,1.74728,2.532614,0.0,0.1,2.39873,0.083262,0.932089,0.0,-0.09787299999999988,1.649407,0.7813285778375954,0.0,0.9,0.04309599999999991,-1.649407,1,1e-06,0,0,1
459,3,19,1.642415,0.0,0.0,1.642415,0.1,0.963258,1.0,0.978152,0.0001,0.0,0,0.0,1,0,0,1.649407,2.014269,0.0,0.1,2.111342666666667,0.0073325,0.932324,0.0,-0.006992000000000109,1.642415,0.7807012113055182,0.0,0.9,0.04325799999999991,-1.642415,1,0.0,0,0,1
460,4,19,1.65771,0.0,0.0,1.65771,0.1,0.962904,1.0,0.977942,0.0001,0.0,0,0.0,1,0,0,1.642415,1.74728,0.0,0.1,1.8739491666666668,0.0,0.942289,0.0,0.015295000000000059,1.65771,0.782073575594437,0.0,0.9,0.04290399999999994,-1.65771,1,0.0,0,0,1
461,5,19,1.80803,0.0,0.0,1.80803,0.1,0.959417,1.0,0.975872,0.0001,0.0,0,0.0,1,0,0,1.65771,1.649407,0.0,0.1,1.7531851666666667,0.0,0.954597,0.0,0.15032,1.80803,0.7955612382234185,0.0,0.9,0.039416999999999924,-1.80803,1,0.0,0,0,1
462,6,19,2.272735,0.0,0.0,2.272735,0.1,0.948495,1.0,0.969396,0.0001,0.0,0,0.0,1,0,0,1.80803,1.642415,0.0,0.1,1.7962628333333333,0.0,0.948495,0.0,0.4647049999999999,2.272735,0.8372575145805294,0.0,0.9,0.028494999999999937,-2.272735,0,0.0,0,0,1
463,7,19,2.681064,0.0,0.0,2.681064,0.1,0.938711,1.0,0.963601,0.0001,0.0,0,0.0,1,0,0,2.272735,1.65771,0.0,0.1,1.9518935,0.0,0.938711,0.0,0.40832900000000016,2.681064,0.873895379093764,0.0,0.9,0.018710999999999922,-2.681064,0,1.2e-05,0,0,1
464,8,19,2.962554,0.0,0.0,2.962554,0.1,0.931861,1.0,0.959547,0.0002,0.0,0,0.0,1,0,0,2.681064,1.80803,0.0,0.1,2.170751333333333,0.0,0.931861,0.0,0.2814899999999998,2.962554,0.89915244504262,0.0,0.9,0.01186100000000001,-2.962554,0,0.000434,0,0,1
465,9,19,3.300541,0.0,0.0,3.300541,0.1,0.923514,1.0,0.954613,0.0002,0.0,0,0.0,1,0,0,2.962554,2.272735,0.0,0.1,2.447105666666667,0.0,0.923514,0.0,0.33798700000000004,3.300541,0.9294787797218483,0.0,0.9,0.003513999999999906,-3.300541,0,0.006223,0,0,1
466,10,19,3.308269,0.093604,0.0,3.214665,0.1,0.927918,1.0,0.956607,0.0002,0.0,0,2.83,1,0,0,3.300541,2.681064,0.0,0.1,2.7221988333333336,0.015600666666666667,0.923514,0.0,0.007728000000000179,3.214665,0.9145715181695828,0.028293942151033622,0.9,0.00791799999999998,-3.214665,0,0.28243,0,0,1
467,11,19,3.317558,0.407729,0.0,2.909829,0.1,0.932537,1.0,0.963221,0.0002,0.0,0,12.29,1,0,0,3.308269,2.962554,0.093604,0.1,2.9737868333333335,0.0835555,0.923514,0.0,0.00928899999999988,2.909829,0.8630508194257515,0.12290030109487125,0.9,0.01253699999999991,-2.909829,0,0.187434,0,0,1
468,12,19,3.301742,0.846268,0.0,2.455474,0.1,0.939109,1.0,0.972134,0.0002,0.0,0,25.63,1,0,0,3.317558,3.300541,0.407729,0.1,3.1452880000000003,0.22460016666666668,0.923514,0.0,-0.015816000000000052,2.4554739999999997,0.7885418743831315,0.2563094704827117,0.9,0.01910899999999993,-2.4554739999999997,0,0.017502,0,0,1
469,13,19,3.328301,1.089022,0.0,2.239278,0.1,0.941695,1.0,0.976263,0.0001,0.0,0,32.72,1,0,0,3.301742,3.308269,0.846268,0.1,3.2531608333333337,0.40610383333333333,0.923514,0.0,0.02655900000000022,2.2392790000000002,0.7504659161058771,0.32720047639907673,0.9,0.02169499999999991,-2.2392790000000002,0,0.000222,0,0,1
470,14,19,3.33813,1.563429,0.0,1.774701,0.1,0.947302,1.028177,0.984367,0.0001,0.0,0,46.84,1,0,0,3.328301,3.317558,1.089022,0.1,3.3157568333333334,0.6666753333333334,0.923514,0.0,0.009828999999999866,1.774701,0.6722800029161059,0.4683545972282094,0.9,0.027301999999999937,-1.774701,0,1.6e-05,0,0,1
471,15,19,3.342367,1.563706,0.0,1.778661,0.1,0.947209,1.028103,0.984315,0.0001,0.0,0,46.78,1,0,0,3.33813,3.301742,1.563429,0.1,3.3227278333333334,0.927293,0.927918,0.0,0.004236999999999824,1.7786609999999998,0.672614006729475,0.46784375628297065,0.9,0.027208999999999928,-1.7786609999999998,0,0.0,0,0,1
472,16,19,3.397535,1.575002,0.0,1.822533,0.1,0.946091,1.027595,0.98376,0.0001,0.0,0,46.36,1,0,0,3.342367,3.328301,1.563706,0.1,3.3376055,1.1741926666666667,0.932537,0.0,0.055168000000000106,1.822533,0.6756813624943921,0.4635718355890857,0.9,0.026090999999999975,-1.822533,0,0.0,0,0,1
473,17,19,3.412657,1.728735,0.0,1.683922,0.1,0.947531,1.036223,0.986085,0.0001,0.0,0,50.66,1,0,0,3.397535,3.33813,1.575002,0.1,3.3534553333333332,1.3943603333333332,0.939109,0.0,0.015121999999999858,1.683922,0.6514160374607448,0.5065655568181752,0.9,0.027530999999999972,-1.683922,0,0.0,0,0,1
474,18,19,3.547763,1.282222,0.0,2.265541,0.1,0.939103,1.006685,0.976701,0.0002,0.0,0,36.14,1,0,0,3.412657,3.342367,1.728735,0.1,3.394458833333333,1.4670193333333332,0.939103,0.0,0.1351060000000004,2.2655410000000002,0.7379574369672498,0.36141693754150495,0.9,0.01910299999999998,-2.2655410000000002,0,0.0,0,0,1
475,19,19,3.550982,1.436484,0.0,2.114498,0.1,0.940934,1.016046,0.979339,0.0001,0.0,0,40.45,1,0,0,3.547763,3.397535,1.282222,0.1,3.4315723333333334,1.5249296666666667,0.939103,0.0,0.003218999999999639,2.1144979999999998,0.712535932705249,0.40453136497696557,0.9,0.020934000000000008,-2.1144979999999998,0,1.9e-05,0,0,1
476,20,19,3.450199,0.957556,0.0,2.492643,0.1,0.937166,1.0,0.972162,0.0002,0.0,0,27.75,1,0,0,3.550982,3.412657,1.436484,0.1,3.4502504999999997,1.4239508333333333,0.937166,0.0,-0.10078299999999984,2.492643,0.7833143768506057,0.27753637470291576,0.9,0.017166000000000015,-2.492643,0,7e-06,0,0,1
477,21,19,3.319587,0.50598,0.0,2.813607,0.1,0.933932,1.0,0.965209,0.0002,0.0,0,15.24,1,0,0,3.450199,3.547763,0.957556,0.1,3.4464538333333334,1.2476631666666667,0.933932,0.0,-0.13061200000000017,2.8136069999999997,0.846857707492149,0.1524225295428228,0.9,0.013931999999999944,-2.8136069999999997,1,0.000182,0,0,1
478,22,19,3.023834,0.047275,0.0,2.976559,0.1,0.933907,1.0,0.959713,0.0002,0.0,0,1.56,1,0,0,3.319587,3.550982,0.50598,0.1,3.3841703333333335,0.9930420000000001,0.933907,0.0,-0.29575299999999993,2.976559,0.8967717081650964,0.015634120247963266,0.9,0.013907000000000003,-2.976559,1,0.00131,0,0,1
479,23,19,2.461083,0.0,0.0,2.461083,0.1,0.944004,1.0,0.966736,0.0001,0.0,0,0.0,1,0,0,3.023834,3.450199,0.047275,0.1,3.2255746666666667,0.7049195,0.933907,0.0,-0.562751,2.461083,0.8541572902646927,0.0,0.9,0.024003999999999914,-2.461083,1,0.007496,0,0,1
480,0,20,1.900463,0.0,0.0,1.900463,0.1,0.957262,1.0,0.974594,0.0001,0.0,0,0.0,1,0,0,2.461083,3.319587,0.0,0.1,2.9510246666666666,0.49121583333333335,0.933907,0.0,-0.5606199999999999,1.900463,0.8038549125168237,0.0,0.9,0.037261999999999906,-1.900463,1,2.9e-05,0,0,1
481,1,20,1.636323,0.0,0.0,1.636323,0.1,0.963399,1.0,0.978235,0.0001,0.0,0,0.0,1,0,0,1.900463,3.023834,0.0,0.1,2.631914833333333,0.25180183333333334,0.933907,0.0,-0.26414000000000004,1.636323,0.7801545984746524,0.0,0.9,0.043398999999999965,-1.636323,1,1.7e-05,0,0,1
482,2,20,1.550186,0.0,0.0,1.550186,0.1,0.965385,1.0,0.979414,0.0001,0.0,0,0.0,1,0,0,1.636323,2.461083,0.0,0.1,2.3152459999999997,0.09220916666666666,0.933907,0.0,-0.08613699999999991,1.550186,0.7724258411843876,0.0,0.9,0.04538500000000001,-1.550186,1,0.0,0,0,1
483,3,20,1.529603,0.0,0.0,1.529603,0.1,0.965859,1.0,0.979696,0.0001,0.0,0,0.0,1,0,0,1.550186,1.900463,0.0,0.1,2.016915333333333,0.007879166666666666,0.933907,0.0,-0.020583000000000018,1.529603,0.7705790040376851,0.0,0.9,0.04585899999999998,-1.529603,1,0.0,0,0,1
484,4,20,1.557782,0.0,0.0,1.557782,0.1,0.96521,1.0,0.979311,0.0001,0.0,0,0.0,1,0,0,1.529603,1.636323,0.0,0.1,1.7725733333333331,0.0,0.944004,0.0,0.028178999999999954,1.557782,0.7731074024226111,0.0,0.9,0.04520999999999997,-1.557782,1,0.0,0,0,1
485,5,20,1.688831,0.0,0.0,1.688831,0.1,0.962184,1.0,0.977514,0.0001,0.0,0,0.0,1,0,0,1.557782,1.550186,0.0,0.1,1.6438646666666665,0.0,0.957262,0.0,0.13104899999999997,1.688831,0.7848659488559893,0.0,0.9,0.042184,-1.688831,1,0.0,0,0,1
486,6,20,2.183125,0.0,0.0,2.183125,0.1,0.950618,1.0,0.970654,0.0001,0.0,0,0.0,1,0,0,1.688831,1.529603,0.0,0.1,1.690975,0.0,0.950618,0.0,0.494294,2.183125,0.8292171377299238,0.0,0.9,0.030617999999999923,-2.183125,0,0.0,0,0,1
487,7,20,2.570662,0.0,0.0,2.570662,0.1,0.941374,1.0,0.965178,0.0001,0.0,0,0.0,1,0,0,2.183125,1.557782,0.0,0.1,1.8466981666666664,0.0,0.941374,0.0,0.387537,2.570662,0.8639894122925078,0.0,0.9,0.021374000000000004,-2.570662,0,4e-06,0,0,1
488,8,20,2.8665,0.0,0.0,2.8665,0.1,0.934208,1.0,0.960936,0.0002,0.0,0,0.0,1,0,0,2.570662,1.688831,0.0,0.1,2.0660838333333333,0.0,0.934208,0.0,0.2958379999999998,2.8665,0.8905338716913413,0.0,0.9,0.014207999999999998,-2.8665,0,0.00011,0,0,1
489,9,20,3.227607,0.0,0.0,3.227607,0.1,0.925327,1.0,0.955684,0.0002,0.0,0,0.0,1,0,0,2.8665,2.183125,0.0,0.1,2.3490845,0.0,0.925327,0.0,0.36110700000000007,3.227607,0.9229346792283536,0.0,0.9,0.005326999999999971,-3.227607,0,0.00186,0,0,1
490,10,20,3.247431,0.091597,0.0,3.155834,0.1,0.929331,1.0,0.95745,0.0002,0.0,0,2.82,1,0,0,3.227607,2.570662,0.0,0.1,2.6306926666666666,0.015266166666666666,0.925327,0.0,0.019824000000000286,3.155834,0.9094472474203679,0.02820597937077666,0.9,0.009330999999999978,-3.155834,0,0.134694,0,0,1
491,11,20,3.275601,0.309673,0.0,2.965928,0.1,0.932052,1.0,0.961768,0.0002,0.0,0,9.45,1,0,0,3.247431,2.8665,0.091597,0.1,2.8951543333333336,0.06687833333333333,0.925327,0.0,0.028169999999999806,2.965928,0.8756288382682818,0.09453926331709407,0.9,0.012051999999999952,-2.965928,0,0.090187,0,0,1
492,12,20,3.296166,0.885827,0.0,2.410339,0.1,0.939769,1.0,0.972958,0.0002,0.0,0,26.87,1,0,0,3.275601,3.227607,0.309673,0.1,3.080661166666667,0.21451616666666665,0.925327,0.0,0.020564999999999944,2.410339,0.7814483936742934,0.26874457513833494,0.9,0.019768999999999926,-2.410339,0,0.024858,0,0,1
493,13,20,3.245194,1.246147,0.0,1.999048,0.1,0.945579,1.011053,0.9802,0.0001,0.0,0,38.4,1,0,0,3.296166,3.247431,0.885827,0.1,3.1930831666666664,0.4222073333333333,0.925327,0.0,-0.050971999999999795,1.9990470000000002,0.7168215296096904,0.38399757179460703,0.9,0.025578999999999907,-1.9990470000000002,0,0.000136,0,0,1
494,14,20,3.240716,1.469156,0.0,1.77156,0.1,0.948391,1.024667,0.984097,0.0001,0.0,0,45.33,1,0,0,3.245194,3.275601,1.246147,0.1,3.2554525,0.6670666666666666,0.925327,0.0,-0.004478000000000204,1.77156,0.6792515684163303,0.45334288677474766,0.9,0.028390999999999944,-1.77156,0,1e-06,0,0,1
495,15,20,3.276989,1.731396,0.0,1.545593,0.1,0.950622,1.039224,0.987941,0.0001,0.0,0,52.83,1,0,0,3.240716,3.296166,1.469156,0.1,3.2636828333333328,0.9556326666666667,0.929331,0.0,0.036273,1.545593,0.6387995450874832,0.5283494914540477,0.9,0.030621999999999927,-1.545593,0,0.0,0,0,1
496,16,20,3.333341,0.725202,0.0,2.608139,0.1,0.936722,1.0,0.96937,0.0002,0.0,0,21.76,1,0,0,3.276989,3.245194,1.731396,0.1,3.2780011666666664,1.0612335,0.932052,0.0,0.05635199999999996,2.608139,0.8115548034993271,0.21756003434391072,0.9,0.016722000000000015,-2.608139,0,0.0,0,0,1
497,17,20,3.400078,1.567744,0.0,1.832334,0.1,0.945948,1.027114,0.983605,0.0001,0.0,0,46.11,1,0,0,3.333341,3.240716,0.725202,0.1,3.298747333333333,1.270912,0.936722,0.0,0.06673700000000027,1.8323340000000001,0.6771192032301481,0.46109046289806793,0.9,0.02594799999999997,-1.8323340000000001,0,0.000368,0,0,1
498,18,20,3.564386,1.589452,0.0,1.974934,0.1,0.942461,1.024889,0.981747,0.0001,0.0,0,44.59,1,0,0,3.400078,3.276989,1.567744,0.1,3.343450666666666,1.3881828333333335,0.936722,0.0,0.16430799999999968,1.9749339999999997,0.6882439578286227,0.4459257650754534,0.9,0.022460999999999953,-1.9749339999999997,0,1e-06,0,0,1
499,19,20,3.5243,1.134018,0.0,2.390283,0.1,0.937761,1.0,0.974377,0.0002,0.0,0,32.18,1,0,0,3.564386,3.333341,1.589452,0.1,3.3899683333333335,1.3694946666666665,0.936722,0.0,-0.04008599999999962,2.390282,0.7605528546433379,0.321771040555276,0.9,0.017760999999999916,-2.390282,0,1e-06,0,0,1
500,20,20,3.404816,0.971582,0.0,2.433234,0.1,0.938402,1.0,0.973053,0.0002,0.0,0,28.54,1,0,0,3.5243,3.400078,1.134018,0.1,3.417318333333333,1.2865656666666667,0.936722,0.0,-0.11948400000000037,2.4332339999999997,0.7769046599371916,0.2853551306869062,0.9,0.01840199999999992,-2.4332339999999997,0,4.1e-05,0,0,1
501,21,20,3.24111,0.550021,0.0,2.69109,0.1,0.936398,1.0,0.967209,0.0002,0.0,0,16.97,1,0,0,3.404816,3.564386,0.971582,0.1,3.4113384999999994,1.0896698333333334,0.936398,0.0,-0.1637059999999999,2.691089,0.8324760872588605,0.16970137708952268,0.9,0.016397999999999913,-2.691089,1,0.000115,0,0,1
502,22,20,2.95007,0.071314,0.0,2.878755,0.1,0.936018,1.0,0.961309,0.0002,0.0,0,2.42,1,0,0,3.24111,3.5243,0.550021,0.1,3.3474600000000003,0.9806885000000002,0.936018,0.0,-0.29103999999999974,2.878756,0.886146634813818,0.024173655481512138,0.9,0.016017999999999977,-2.878756,1,0.000253,0,0,1
503,23,20,2.491852,0.0,0.0,2.491852,0.1,0.943267,1.0,0.966299,0.0001,0.0,0,0.0,1,0,0,2.95007,3.404816,0.071314,0.1,3.196089,0.7193978333333334,0.936018,0.0,-0.458218,2.491852,0.8569180798564379,0.0,0.9,0.023266999999999927,-2.491852,1,0.002469,0,0,1
504,0,21,1.903477,0.0,0.0,1.903477,0.1,0.957191,1.0,0.974552,0.0001,0.0,0,0.0,1,0,0,2.491852,3.24111,0.0,0.1,2.9192708333333335,0.4544891666666668,0.936018,0.0,-0.5883750000000001,1.903477,0.8041253476895469,0.0,0.9,0.037190999999999974,-1.903477,1,4.1e-05,0,0,1
505,1,21,1.540045,0.0,0.0,1.540045,0.1,0.965619,1.0,0.979553,0.0001,0.0,0,0.0,1,0,0,1.903477,2.95007,0.0,0.1,2.5885616666666666,0.26548616666666675,0.936018,0.0,-0.363432,1.540045,0.7715159264244056,0.0,0.9,0.045618999999999965,-1.540045,1,1.3e-05,0,0,1
506,2,21,1.451587,0.0,0.0,1.451587,0.1,0.967651,1.0,0.980759,0.0001,0.0,0,0.0,1,0,0,1.540045,2.491852,0.0,0.1,2.2630234999999996,0.1035558333333334,0.936018,0.0,-0.08845800000000015,1.451587,0.7635789143113504,0.0,0.9,0.047651,-1.451587,1,0.0,0,0,1
507,3,21,1.425187,0.0,0.0,1.425187,0.1,0.968256,1.0,0.981119,0.0001,0.0,0,0.0,1,0,0,1.451587,1.903477,0.0,0.1,1.9603696666666668,0.01188566666666674,0.936018,0.0,-0.02639999999999998,1.425187,0.7612101390758187,0.0,0.9,0.048255999999999966,-1.425187,1,0.0,0,0,1
508,4,21,1.418619,0.0,0.0,1.418619,0.1,0.968406,1.0,0.981208,0.0001,0.0,0,0.0,1,0,0,1.425187,1.540045,0.0,0.1,1.7051278333333333,0.0,0.943267,0.0,-0.006567999999999907,1.418619,0.7606208165096455,0.0,0.9,0.04840599999999995,-1.418619,1,0.0,0,0,1
509,5,21,1.608351,0.0,0.0,1.608351,0.1,0.964045,1.0,0.978618,0.0001,0.0,0,0.0,1,0,0,1.418619,1.451587,0.0,0.1,1.557877666666667,0.0,0.957191,0.0,0.189732,1.608351,0.7776447734410049,0.0,0.9,0.044045,-1.608351,1,0.0,0,0,1
510,6,21,2.143281,0.0,0.0,2.143281,0.1,0.951559,1.0,0.971212,0.0001,0.0,0,0.0,1,0,0,1.608351,1.425187,0.0,0.1,1.5978450000000002,0.0,0.951559,0.0,0.5349299999999999,2.143281,0.8256420816509645,0.0,0.9,0.031559000000000004,-2.143281,0,0.0,0,0,1
511,7,21,2.47156,0.0,0.0,2.47156,0.1,0.943753,1.0,0.966587,0.0001,0.0,0,0.0,1,0,0,2.143281,1.418619,0.0,0.1,1.7530975000000002,0.0,0.943753,0.0,0.3282790000000002,2.47156,0.855097353073127,0.0,0.9,0.023752999999999913,-2.47156,0,2e-06,0,0,1
512,8,21,2.711112,0.0,0.0,2.711112,0.1,0.937984,1.0,0.963171,0.0002,0.0,0,0.0,1,0,0,2.47156,1.608351,0.0,0.1,1.9630183333333335,0.0,0.937984,0.0,0.23955199999999977,2.711112,0.8765914759982055,0.0,0.9,0.017984,-2.711112,0,2.8e-05,0,0,1
513,9,21,3.157025,0.0,0.0,3.157025,0.1,0.927075,1.0,0.956717,0.0002,0.0,0,0.0,1,0,0,2.711112,2.143281,0.0,0.1,2.251658,0.0,0.927075,0.0,0.445913,3.157025,0.9166016150740242,0.0,0.9,0.0070749999999999424,-3.157025,0,0.00031,0,0,1
514,10,21,3.285058,0.107936,0.0,3.177122,0.1,0.928698,1.0,0.957264,0.0002,0.0,0,3.29,1,0,0,3.157025,2.47156,0.0,0.1,2.562731166666667,0.01798933333333341,0.927075,0.0,0.12803299999999984,3.177122,0.9101002135486765,0.03285663971332022,0.9,0.008697999999999984,-3.177122,0,0.071086,0,0,1
515,11,21,3.338228,0.568242,0.0,2.769985,0.1,0.934395,1.0,0.966202,0.0002,0.0,0,17.02,1,0,0,3.285058,2.711112,0.107936,0.1,2.851044,0.11269633333333341,0.927075,0.0,0.05317000000000016,2.769986,0.8381532960969045,0.17022259407608045,0.9,0.014394999999999936,-2.769986,0,0.096524,0,0,1
516,12,21,3.383213,0.933843,0.0,2.449371,0.1,0.938401,1.0,0.97265,0.0002,0.0,0,27.6,1,0,0,3.338228,3.157025,0.568242,0.1,3.0576993333333333,0.2683368333333334,0.927075,0.0,0.04498500000000005,2.44937,0.7812561352624495,0.27602244492958466,0.9,0.018401,-2.44937,0,0.002341,0,0,1
517,13,21,3.345406,0.992116,0.0,2.35329,0.1,0.940043,1.0,0.974256,0.0001,0.0,0,29.66,1,0,0,3.383213,3.285058,0.933843,0.1,3.2033403333333332,0.43368950000000006,0.927075,0.0,-0.037806999999999924,2.3532900000000003,0.7681516850605653,0.2965606277502259,0.9,0.020042999999999922,-2.3532900000000003,0,0.000115,0,0,1
518,14,21,3.302656,1.447159,0.0,1.855497,0.1,0.946726,1.022031,0.98289,0.0001,0.0,0,43.82,1,0,0,3.345406,3.338228,0.992116,0.1,3.3019309999999997,0.6748826666666666,0.927075,0.0,-0.04275000000000029,1.8554969999999997,0.6884753842530283,0.4381802288278801,0.9,0.026725999999999916,-1.8554969999999997,0,3.7e-05,0,0,1
519,15,21,3.27664,1.343073,0.0,1.933567,0.1,0.946058,1.01631,0.98146,0.0001,0.0,0,40.99,1,0,0,3.302656,3.383213,1.447159,0.1,3.321866833333333,0.8987281666666668,0.928698,0.0,-0.026015999999999817,1.933567,0.7034887305966802,0.40989324127971294,0.9,0.026057999999999915,-1.933567,0,0.0,0,0,1
520,16,21,3.367824,1.405151,0.0,1.962673,0.1,0.944739,1.018106,0.981292,0.0001,0.0,0,41.72,1,0,0,3.27664,3.345406,1.343073,0.1,3.3356611666666667,1.1149306666666667,0.934395,0.0,0.09118400000000015,1.9626730000000001,0.7013240033647375,0.4172280329292644,0.9,0.024738999999999955,-1.9626730000000001,0,1e-06,0,0,1
521,17,21,3.399611,1.383325,0.0,2.016286,0.1,0.943749,1.0161,0.980486,0.0001,0.0,0,40.69,1,0,0,3.367824,3.302656,1.405151,0.1,3.3458916666666667,1.2507778333333335,0.938401,0.0,0.03178700000000001,2.016286,0.707813801031853,0.4069067293561735,0.9,0.02374899999999991,-2.016286,0,1e-06,0,0,1
522,18,21,3.545073,1.041604,0.0,2.50347,0.1,0.936078,1.0,0.972402,0.0002,0.0,0,29.38,1,0,0,3.399611,3.27664,1.383325,0.1,3.3728683333333334,1.2687380000000001,0.936078,0.0,0.14546199999999976,2.503469,0.7778190731269627,0.29381727997779455,0.9,0.016077999999999926,-2.503469,0,2e-06,0,0,1
523,19,21,3.532581,0.657906,0.0,2.874674,0.1,0.931124,1.0,0.965238,0.0002,0.0,0,18.62,1,0,0,3.545073,3.367824,1.041604,0.1,3.4040641666666667,1.2130363333333334,0.931124,0.0,-0.012491999999999948,2.874675,0.8406478784208166,0.18623941355076823,0.9,0.011123999999999912,-2.874675,0,0.000231,0,0,1
524,20,21,3.355581,0.270215,0.0,3.085367,0.1,0.929563,1.0,0.959776,0.0002,0.0,0,8.05,1,0,0,3.532581,3.399611,0.657906,0.1,3.4128850000000006,1.016879,0.929563,0.0,-0.17700000000000005,3.085366,0.8893814838492599,0.08052701438975414,0.9,0.009562999999999988,-3.085366,0,0.013571,0,0,1
